text,sent
omenjena svetniška kluba sta svoja predloga umaknila ker je čerin na predlog razširitve dnevnega reda podal amandma po katerem bi se točka dnevnega reda preimenovala v predlog sklepa o opredelitvi in oceni škodljivih posledic za ugled funkcije oziroma položaja direktorja in javnega zavoda lekarne ljubljana prav tako je podal amandma na predlagani sklep s katerem bi svetniki tako sprejeli da omenjenih škodljivih posledic ni mogoče opredeliti,negative
protikorupcijska komisija čaka svetnike,neutral
vodja ljubljanskih svetnikov nsi mojca kucler dolinar na sliki je ob tem dejala da z umikom predloga po razširitvi dnevnega reda in posledično predloga sklepa želijo preprečiti da bi se v predlogu nsi pojavljala stališča liste zorana jankovića,neutral
opredelitev mestnega sveta o tem ali je za lekarno ljubljana in funkcijo direktorja lekarne prišlo do morebitnih škodljivih posledic ker ta javni zavod še vedno vodi jaklič čeprav so mu odvzeli magistrski naziv sicer pričakuje komisija za preprečevanje korupcije komisija namreč na lastno pobudo vodi postopek ugotavljanja teh posledic in je pozvala tako mestni svet ki je dal soglasje k jakličevemu imenovanju kot svet lekarne ljubljana ki je ponovno imenovanje predlagal,neutral
tveganja z jakličem ni,neutral
svet lekarne ljubljana je dopis protikorupcijske komisije obravnaval na seji v četrtek ugotovili pa so da so o odvzemu magistrskega naziva jakliču govorili že na seji januarja ko so obravnavali njegovo prijavo za mesto direktorja lekarne svet zavoda je takrat ocenil da okoliščina ni ovira za imenovanje v četrtek pa so ugotovili da odvzem naziva ne pomeni tveganja za ugled funkcije oziroma položaja direktorja lekarne,neutral
v svetniškem klubu nsi hkrati opozarjajo da z umikom današnjega predloga sklepa ne onemogočajo pravočasnega odziva na dopis protikorupcijske komisije saj ima župan še vedno možnost sklicati izredno sejo,negative
vrednost ameriškega dolarja je v minulih 24 urah občutno narasla zato je prišlo do znižanja dolarskih cen nafte in zlata omenjena dva se v evrih nista pocenila skoraj nič oziroma se je nafta še podražila,positive
cena nafte brent se je znižala na 116 7 dolarja za 159litrski sod kolikor je ta stal danes ob pol desetih zjutraj pocenitev glede na včeraj je bila 0 85odstotna za skoraj identičen odstotek se je povišala vrednost ameriškega dolarja kar pomeni da se evrska cena nafte ni znižala prav nič in res sod je bil vreden 88 7 evra kar je bilo še nekaj centov več kot včeraj,neutral
ameriški trg z nafto je zaradi tehničnih težav ki bi lahko bile posledica poskusa manipulacije s ceno ali pa podivjanega trgovalnega algoritma včeraj zastal za 75 minut nafta wti je danes 1 2 odstotka dražja kot včeraj sod stane 100 8 dolarja,neutral
zlato cenejše,negative
cena zlata se je minulih 24 ur večinoma nižala rasla je le včeraj pozno popoldne in še to ker je v prvih popoldanskih urah prehitro padala danes ob 930 uri je bila 31 1gramska unča vredna 1714 2 dolarja kar je bilo odstotek manj kot včeraj ob istem času začuda cena zlata potem ko je cme nedavno znižala strošek trgovanja z zlatom in srebrom ne raste evro krepko potonil,negative
skupaj z zlatom in to povsem brez premika navzgor ki ne bi bil del trgovalnega šuma je vse do pol osmih danes zjutraj padal tudi evro dno je našel na 1 3127 ameriškega dolarja dve uri okrevanja je evropsko valuto odneslo na 1 3159 dolarja vreden je bil debelih 0 87 odstotka manj kot včeraj zjutraj,negative
tokrat ni padal evro ampak je rasla vrednost dolarja saj je ameriški zelenec proti švicarskemu franku v minulih 24 urah zrasel za 0 81 odstotka na 0 9182 franka za en dolar,neutral
likvidnostni krč v evropi ni popustil banke so v ecb čez noč deponirale 510 milijard evrov in s temi depoziti ustvarjale globoke izgube v realnem in tudi nominalnem smislu v realnem ker evro vrednost izgublja desetkrat hitreje kot se kopičijo obresti od omenjenih depozitov saj je obrestna mera 0 25 odstotka letno v nominalnem smislu pa zato ker so si banke omenjeni denar od ecb izposodile po enoodstotni letni obrestni meri,negative
japonska centralna banka z najtežjim topništvom ustrelila v prazno,negative
bank of japan je danes presenetila in naznanila da bo svoj program tiskanja jenov razširila za deset bilijonov jenov približno sto milijard evrov na približno 650 milijard evrov to je podobno kot če bi si ecb čez noč izmislila natisniti približno 400 milijard evrov,neutral
kot že zgoraj omenjeno je šla likvidnostna injekcija mimo skoraj povsem neopažena vse kar ji je uspelo storiti je bil premik razmerja med dolarjem in jenom s 77 6 na 77 945 jena za en dolar spomnimo da je intervencija boj konec oktobra lani razmerje vrgla s 75 65 na 79 5 jena za dolar,neutral
dan potem ko so še v moodys znižali bonitetne ocene nekaj evropskim državam se evropske borze obnašajo kot da se ne bi zgodilo nič,positive
stanje ob 1430,neutral
ftse  0 2 ,negative
ftse je ob pol dvanajstih poskočil v rast malo pred drugo pa padel nazaj v izgubo trenutno se draži dobri dve petini delnic  za en do dva odstotka denimo united utilities eurasian in bae,positive
rudarji in banke nadaljujejo kraljevanje na dnu kotacije najbolj za 2 35 2 75 in 3 5 odstotka tonejo lloyds rio tinto in royal bank of scotland,neutral
dax  0 23 ,positive
deutsche boerse in thyssenkrupp sta ostala vsak na svojem ekstremu kotacije sta pa malo moderirala svoji poziciji deutche boerse tako raste le še za 2 8 odstotka thyssenkrupp pa pada za 2 9 odstotka,neutral
indeks je v rast prevesilo dejstvo da pet delnic raste za odstotek do odstotek in pol le dve pa drsita za malo več kot odstotek,neutral
cac  0 07 ,negative
cac je po enajsti hitro poskočil v rast ki jo je v minulih dveh urah potem polahko zapravil štiri naj izgube so štiri finančne ustanove v indeksu segajo od 2 15 do 2 7 odstotka,negative
alcatellucentu ki ga je spet pograbila evforija zaradi lanskega dobička se pridružuje še loreal rasteta za 4 6 in 3 8 odstotka,positive
ftse mib  0 7 ,positive
v rdečem je le nekaj italijanskih finančnih ustanov delnice večine pa se dražijo unicredit in intesa sanpaolo rasteta za približno en odstotek,positive
rts  0 2 5,negative
stanje ob 1100,neutral
ftse  0 05 ,negative
naj premiki,neutral
bunzl  3 1 ,positive
bae  2 4 ,positive
royal bank of scotland  1 9 ,negative
rio tinto  2 3,negative
finančni sektor in rudarji ki so v petek padali včeraj rasli danes spet padajo od en do 1 5 odstotka nazadujejo denimo lloyds anglo american kazakhmys in antofagasta,negative
ftse je trenutno danes najbližje gladini kotacije delnice bae krepi podpis pogodbe za dobavo opreme za 525 bellovih helikopterjev svoje pa je dodal tudi razvoj nove baterije za pogon vozil na električni pogon,neutral
dax  0 02 ,positive
naj premiki,neutral
deutsche boerse  3 15 ,positive
rwe  1 25 ,positive
deutsche bank  1 45 ,negative
thyssenkrupp  3 1 ,negative
delnice jeklarja thyssenkrupp je spodnesla četrtletna izguba ki je bila posledica višjih stroškov od načrtov v braziliji in zda družba je ustvarila 33 milijonov izgube nasprotno je delnice deutsche boerse dvignila napoved da bodo prihodki letos na ravni tistih iz leta 2008,negative
vse delnice ki zgoraj niso omenjene rastejo oziroma drsijo za manj kot en odstotek dvignili so se denimo adidas e on in man znižali pa tečaji delnic bayerja volkswagna in allianz,negative
cac  0 1 ,negative
naj premiki,neutral
alcatellucent  3 65 ,positive
bnp paribas  2 15 ,negative
societe generale  2 6 ,negative
tri največje francoske banke so tako kot že včeraj tudi danes na dnu kotacije povsem možno je da se jih vlagatelji izogibajo ker menijo da so v zelo slabi finančni kondiciji ravno francoskim bankam je šla ecb daleč najbolj na roke ko je nedavno znižala merila za to kaj vse je pripravljena vzeti za zavarovanje posojil ki jih namerava razdeliti konec meseca,negative
alcatellucent je spet poskočil in tako izničil včerajšnji zdrs družba je minuli teden objavila da je po šestih letih izgub lani končno spet ustvarila dobiček delnice loreala so za 2 35 odstotka dvignili načrti tega proizvajalca kozmetike da letos 40 odstotkov prodaje ustvari izven gospodarsko najbolj razvitih držav,positive
ftse mib  0 45 ,positive
naj premiki,neutral
impregilo  4 55 ,positive
banca popolare milano  3 ,negative
lottomatica  7 2 ,negative
delnice lottomatice je sesula namera italijanske vlade da navije davke na področju igralništva in z njimi zbere pol milijarde evrov letno,negative
rts  0 1 ,negative
najboljši,positive
ameriška novinarja stuart crainer in des dearlove vsaki dve leti sestavita seznam 50 vodilnih mislecev managementa seznam oblikujeta na podlagi desetih meril izvirnosti idej izvedljivosti načina predstavitve komunikacije lojalnosti privržencev pomena za praktično poslovanje mednarodne odmevnosti vplivnosti idej in tega ali ima status guruja predstavljamo prvih pet oziroma šest saj si drugo mesto delita dva,neutral
1 clayton m christensen,neutral
prvo mesto je letos pripadlo 59letnemu claytonu m christensenu ki je kariero začel kot novinar pri časopisu wall street journal zdaj pa je profesor na harvard business school kjer se ukvarja predvsem z inovativnostjo o tej temi je napisal številne knjige in svoje teorije prenesel v svojo svetovalno podjetje innosight ki pomaga podjetjem pri iskanju rastočih trgov,positive
2 renée mauborgne in w chan kim,neutral
drugo mesto je zasedla edina ženska med prvo deseterico renée mauborgne si to mesto deli s w chan kimom s katerim vodita inštitut blue ocean strategy mauborgnejeva pa je napisala tudi istoimensko knjigo ki je bila prodana v dveh milijonih izvodov ter prevedena v 42 jezikov njene raziskave se osredotočajo na ustvarjanje novih trgov s pomočjo inovativnosti,positive
3 vijay govindarajan,neutral
vijay govindarajan ki se je uvrstil na 3 mesto oznanja načelo obratne inovacije  priporoča razvijanje novih izdelkov na hitro rastočih trgih potem pa njihovo prodajo na razvitih tradicionalna pot ki jo uberejo globalni koncerni je namreč ravno obratna,positive
4 jim collins,neutral
jim collins profesor na poslovni šoli na univerzi stanford je znan po svojih knjigah v katerih razlaga kako lahko podjetja postanejo velika in dolgo živijo v svoji najnovejši knjigi great by choice ki je izšla oktobra 2011 se ukvarja z vprašanjem zakaj nekatera podjetja cvetijo v nestabilnih okoljih medtem ko druga v takšnih razmerah ne uspevajo,positive
5 michael e porter,neutral
michael e porter je profesor na harvardski univerzi crainer in dearlove menita da gre za enega najvplivnejših mislecev njegove generacije mnogi ga imajo za očeta sodobne podjetniške strategije njegov sistem petih sil poučujejo na poslovnih šolah po vsem svetu je avtor 18 knjig in 124 člankov,positive
avtorica anamarija urbanija,neutral
članek je bil objavljen v reviji manager januar 2012,neutral
na voljo je novi manager,neutral
revijo lahko kupite v prosti prodaji za 10 85 eur ddv vključen ali pa se na njo naročite in s tem pridobite tudi do 50 popusta,neutral
preiskava o manipuliranju obrestne mere libor je že povzročila nekaj suspenzov in tudi odpustitev uradno pa zaenkrat ni bil obtožen še noben posameznik ali ustanova,negative
skupina trgovcev in borznih posrednikov je uspela manipulirati obrestno mero libor za japonski jen ki je ena najpomembnejših na svetu saj je temelj za določanje obrestne mere mnogih posojil je ena od bank ki so v preiskavi sporočila regulatorjem poroča wall street jorunal viri blizu dogajanja pravijo da je ta banka švicarska ubs  poleg posojil je libor temelj tudi za več kot 267 bilijonov evrov 5 5kratnik bdp celega planeta finančnih derivatov,neutral
informacije prihajajo od znotraj kartelakanadski regulatorji ki vodijo preiskavo so sporočili da jim je odvetnik sodelujoče banke sporočil da so se trgovci v šestih bankah  ameriških citigroup in jpmorgan chase nemški deutsche bank britanskih hsbc in royal bank of scotland ter švicarski ubs  od šestnajstih ki sedijo v svetu za libor dogovarjali za sporočanje pretirano visokih ali pretirano nizkih obrestnih mer,negative
zakaj zaradi pohlepa,neutral
dokumenti na kanadskih sodiščih kažejo da so prizadevanja za manipuliranje obrestnih mer potekala med 2007 in junijem 2010 kanadski regulatorji so ugotovili tudi način za katerega menijo da je bil uporabljen za izigravanje sistema ki določa ceno finančnih proizvodov cilj manipuliranja je bil povečanje trgovalnih dobičkov,negative
kaj je libor,neutral
obrestno mero libor oziroma london interbank offered rate vsak dan določa 16članski svet ki ga organizira british bankers association združenje britanskih bankirjev v okviru sveta vsaka banka sporoči koliko je pripravljena plačati za posojila različnih ročnosti najvišji in najnižji štirje rezultati se ne upoštevajo libor pa se izračuna iz povprečja preostalih osmih,neutral
obrestna mera libor je podobna kot euribor ki se uporablja v območju evra slednjo določa svet 44 v evropskem in nekaj v svetovnem merilu najbolj pomembnih finančnih ustanov med njimi ni nobene slovenske izmed zgoraj omenjenih pa tiste štiri ki niso britanske,neutral
zaključevanje preiskave v zadevi teš 6 protikorupcijska komisija ugotavlja navskrižja interesov kršitev določb o lobiranju in neodzivnost državnih organov,neutral
komisija za preprečevanje korupcije je v postopkih glede teš 6 ugotovila sume kaznivih dejanj povezanih z navskrižjem interesov kršitvijo določb o lobiranju in neodzivnostjo določenih državnih organov v preteklosti,negative
kot sporočajo iz komisije bodo v začetku naslednjega tedna o tem pisno seznanili vlado in aukn ki sta v tem trenutku odgovorna za sprejem ustreznih odločitev zavarovanje javnega interesa in odprave korupcijskih tveganj v zvezi s projektom teš 6 v prihodnjem tednu je tako pričakovati več podrobnosti,neutral
